ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2012773,Source2,3,2019-08-09 13:54:35,2019-08-09 15:26:35,33.81015,-81.00748399999998,,,0.0,Accident on I-26 Westbound at Exit 125 SC-31 Old Sandy Run Rd.,I-26 E,Gaston,Calhoun,SC,29053,US,US/Eastern,KCAE,2019-08-09 13:56:00,96.0,96.0,35.0,29.66,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1680949,Source2,2,2019-12-27 18:52:08,2019-12-27 20:40:03,35.460506,-97.63578,,,0.0,Accident on I-40 Westbound at Exit 143 Rockwell Ave.,I-40 W,Oklahoma City,Oklahoma,OK,73128,US,US/Central,KOKC,2019-12-27 18:52:00,51.0,51.0,83.0,28.59,9.0,ENE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1809462,Source2,3,2019-11-09 09:38:48,2019-11-09 11:38:30,39.130219,-104.8638,,,0.0,Accident on I-25 Northbound at Exit 163 County Line Rd.,I-25 S,Larkspur,Douglas,CO,80118,US,US/Mountain,KMNH,2019-11-09 09:30:00,59.0,59.0,23.0,23.29,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3135408,Source2,2,2017-12-18 06:47:34,2017-12-18 07:17:11,37.424797,-77.630905,,,0.0,Left hand shoulder blocked due to accident on VA-288 Northbound at US-360 Hull Street Rd.,VA-288 N,Midlothian,Chesterfield,VA,23112,US,US/Eastern,KFCI,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5687448,Source1,2,2021-03-10 06:49:00,2021-03-10 10:12:20,31.588276,-97.109717,31.584957,-97.109911,0.23,Incident on I-35 SB near WACO DR Road closed. Take alternate route.,I-35 S,Waco,McLennan,TX,76705,US,US/Central,KCNW,2021-03-10 06:55:00,63.0,63.0,82.0,29.56,10.0,SSE,13.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2877927,Source2,2,2018-04-11 19:11:46,2018-04-11 20:11:29,38.879219,-77.303635,,,0.0,Left lane closed due to accident on VA-123 Chain Bridge Rd Southbound at Blake Ln.,Blake Ln,Oakton,Fairfax County,VA,22124,US,US/Eastern,KIAD,2018-04-11 18:52:00,55.9,,37.0,30.07,10.0,South,5.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3868451,Source1,2,2022-10-11 13:42:30.000000000,2022-10-11 14:21:30.000000000,33.596717,-111.931029,33.596682,-111.925842,0.299,Stationary traffic on E Cactus Rd from N 64th St to N Scottsdale Rd due to accident., E Cactus Rd,Scottsdale,Maricopa,AZ,85254-5333,US,US/Mountain,KSDL,2022-10-11 13:53:00,87.0,87.0,27.0,28.28,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-218090,Source2,3,2016-07-01 14:33:21,2016-07-01 15:32:00,41.394402,-73.59630600000001,,,0.0,Right hand shoulder blocked due to accident on I-684 Northbound at Exit 10 US-6 Route 22.,I-684 S,Brewster,Putnam,NY,10509,US,US/Eastern,KDXR,2016-07-01 14:44:00,79.0,,66.0,29.94,10.0,SE,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3656954,Source1,2,2023-03-30 13:14:00,2023-03-30 19:55:00,37.59867,-122.060772,37.662261,-122.104964,5.015,Slow traffic on Nimitz Fwy N - I-880 N from Alvarado Blvd/Fremont Blvd (I-880) to A St (I-880) due to accident.,I-880 N,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2023-03-30 12:54:00,55.0,55.0,59.0,29.97,10.0,W,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4056043,Source1,2,2022-08-14 15:59:30,2022-08-14 17:42:00,39.046185,-94.652615,39.041906,-94.670301,0.994,Stationary traffic on US-69 S - I-35 S from US-69/18th Street Expy (I-35) to I-635/Exit 231 (I-35) due to accident.,I-35 S,Kansas City,Wyandotte,KS,66106,US,US/Central,KNKA,2022-08-14 15:54:00,92.0,92.0,48.0,29.12,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-487457,Source2,2,2017-06-20 12:52:14,2017-06-20 13:36:35,32.919437,-96.817986,,,0.0,Accident on Dallas Pkwy Southbound at Harvest Hill Rd.,Dallas North Tollway N,Dallas,Dallas,TX,75230,US,US/Central,KDAL,2017-06-20 12:53:00,89.1,,55.0,30.0,10.0,ENE,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6934949,Source1,2,2020-10-25 21:19:00,2020-10-25 23:01:54,33.498054,-117.658499,33.503874,-117.658639,0.402,Incident on I-5 NB near CA-74 Drive with caution.,I-5 N,San Juan Capistrano,Orange,CA,92675,US,US/Pacific,KSNA,2020-10-25 20:53:00,66.0,66.0,59.0,29.8,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6076274,Source1,2,2021-06-14 18:49:59,2021-06-14 19:09:59,33.007883,-80.236257,33.011905,-80.237779,0.292,Slow traffic from County Road S-18-75 to Central Ave due to accident., Orangeburg Rd,Summerville,Dorchester,SC,29483-8916,US,US/Eastern,KDYB,2021-06-14 17:55:00,90.0,,52.0,29.78,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3026952,Source2,2,2018-02-22 09:27:53,2018-02-22 10:12:39,39.811073,-86.041473,,,0.0,Accident on 30th St at Radford Dr.,Radford Dr,Indianapolis,Marion,IN,46226-6228,US,US/Eastern,KMQJ,2018-02-22 09:35:00,33.8,24.3,100.0,30.48,10.0,NE,13.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-805665,Source2,2,2021-11-24 08:27:59,2021-11-24 08:57:43,37.736012,-121.620079,,,0.0,Accident on I-580 Westbound after Exit 63 Grant Line Rd.,I-580 W,Livermore,Alameda,CA,94550,US,US/Pacific,KLVK,2021-11-24 08:53:00,55.0,55.0,34.0,29.78,10.0,E,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7240763,Source1,2,2020-01-28 00:35:00,2020-01-28 03:48:02,44.85936,-93.39432,44.85936,-93.39432,0.0,At I-494/MN-5 - Accident.,I-494 E,Minneapolis,Hennepin,MN,55438,US,US/Central,KFCM,2020-01-28 00:53:00,20.0,10.0,89.0,29.15,6.0,NNW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5561224,Source1,2,2021-10-29 13:33:52,2021-10-29 15:14:52,34.049434000000005,-81.123046,34.037133000000004,-81.11105699999997,1.092,Slow traffic on US-76 E - I-26 E from Piney Grove Rd/Exit 104 (I-26) to I-20/Exit 107 (I-26) due to accident., Jamil Rd,Columbia,Lexington,SC,29210-5223,US,US/Eastern,KCAE,2021-10-29 13:56:00,58.0,58.0,70.0,29.32,10.0,WSW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2788330,Source2,2,2018-06-28 09:30:59,2018-06-28 10:15:40,42.465679,-87.97219799999998,,,0.0,Accident on County Hwy-29 Hunt Club Rd at IL-173.,W State Route 173,Old Mill Creek,Lake,IL,60083-9263,US,US/Central,KUGN,2018-06-28 09:50:00,78.8,,69.0,29.95,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6492385,Source1,2,2021-01-29 01:52:00,2021-01-29 04:29:50,37.670039,-121.45328700000002,37.670464,-121.453965,0.047,JWO. B103-021 NEG COLLISION FT PULLED INTO DIRT AND GOT STUCK // SUPPOSED TO HAVE HELP ENRT ATTEMPTING TO GET ETA,I-580 W,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,2021-01-29 01:53:00,44.0,44.0,93.0,29.35,10.0,CALM,0.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-785534,Source2,2,2021-12-09 05:27:10,2021-12-09 06:28:23,43.231091,-77.65907299999998,,,0.0,Accident on CR-267 Vintage Ln at CR-150 Mt Read Blvd.,Dorsey Rd,Rochester,Monroe,NY,14616,US,US/Eastern,KROC,2021-12-09 05:31:00,26.0,18.0,81.0,29.51,7.0,WNW,8.0,0.0,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4080869,Source1,2,2022-12-24 10:51:00,2022-12-24 13:04:00,44.954486,-93.18784,44.953912,-93.072607,5.635,Slow traffic on US-12 E - I-94 E - I-35E N - US-10 E - US-52 E from Cretin Ave/Vandalia St/Exit 237 (I-94) to Mounds Blvd/Exit 243 (I-94) due to accident.,I-94 E,Saint Paul,Ramsey,MN,55104,US,US/Central,KSTP,2022-12-24 10:53:00,2.0,-19.0,63.0,29.44,10.0,WNW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7561113,Source1,3,2018-07-16 16:21:38,2018-07-16 16:51:31,41.72056,-87.71647,41.72056,-87.71647,0.0,At Hamlin Ave - Accident. in the left lane., W 95th St,Evergreen Park,Cook,IL,60805-2005,US,US/Central,KMDW,2018-07-16 15:53:00,84.0,,69.0,29.87,10.0,Calm,,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-511700,Source2,3,2017-07-18 10:51:07,2017-07-18 11:35:23,47.661369,-122.32196,,,2.1400001049041752,Right lane blocked due to accident on I-5 Ship Canal Bridge Southbound between Exits 168A 168B WA-520 and Exit 169 5th Ave.,NE 45th St,Seattle,King,WA,98105,US,US/Pacific,KBFI,2017-07-18 10:53:00,72.0,,49.0,30.02,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5734801,Source1,2,2021-12-04 18:41:30,2021-12-04 20:51:15,33.99041,-117.905497,33.9883,-117.904819,0.151,Slow traffic from CA-60 E to Batson Ave due to accident., Fullerton Rd,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,2021-12-04 18:53:00,56.0,56.0,84.0,30.02,7.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2175669,Source2,3,2019-04-18 16:43:09,2019-04-18 17:44:59,36.14423,-86.694878,,,0.0,Accident on I-40 Eastbound at Exits 215A 215B TN-155 Briley Pkwy.,I-40 E,Nashville,Davidson,TN,37217,US,US/Central,KBNA,2019-04-18 16:53:00,76.0,76.0,50.0,29.04,10.0,S,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5385941,Source1,4,2022-04-10 18:09:00.000000000,2022-04-10 20:45:13.000000000,38.89313,-77.494069,38.893174,-77.495108,0.056,On Rt. 2210 in the County of Loudoun in the vicinity of Flintonbridge Dr; Rt. 2238E/W (Loudoun County) motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed., Mink Meadows St,Chantilly,Loudoun,VA,20152-3608,US,US/Eastern,KIAD,2022-04-10 17:52:00,55.0,55.0,35.0,29.62,10.0,NW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4935495,Source1,2,2022-09-29 18:36:37,2022-09-29 19:55:24,47.02067,-114.251344,47.019893,-114.24799099999998,0.1669999999999999,Incident on FRENCHTOWN FRONTAGE RD near ROMAN CREEK DR Expect delays., Frenchtown Frontage Rd,Frenchtown,Missoula,MT,59834,US,US/Mountain,KMSO,2022-09-29 18:53:00,61.0,61.0,50.0,26.76,10.0,NW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3978008,Source1,2,2023-01-05 13:18:00.000000000,2023-01-05 14:36:09.000000000,39.343011,-120.337151,39.341473,-120.342494,0.305,Incident on I-80 WB near DONNER SUMMIT Drive with caution.,I-80 W,Truckee,Nevada,CA,96161,US,US/Pacific,KTRK,2023-01-05 12:52:00,36.0,27.0,81.0,23.95,3.0,SSW,14.0,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3430663,Source1,2,2016-10-21 15:32:25,2016-10-21 21:32:25,29.93773400000001,-95.467368,29.93763,-95.47327,0.353,At Toll Booth - Accident.,N Sam Houston Tollway W,Houston,Harris,TX,77038,US,US/Central,KIAH,2016-10-21 15:53:00,75.9,,35.0,30.14,10.0,NNE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1124359,Source2,2,2021-03-10 17:25:58,2021-03-10 18:25:08,35.8801,-78.573288,,,0.0,Accident on Capital Blvd at Gresham Lake Rd.,Gresham Lake Rd,Raleigh,Wake,NC,27616-3004,US,US/Eastern,KRDU,2021-03-10 17:51:00,73.0,73.0,20.0,29.96,10.0,SSW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
A-1901932,Source2,3,2019-09-09 02:51:05,2019-09-09 04:27:06,47.107666,-122.580414,,,0.0,Right lane blocked due to accident on I-5 Southbound at 41st Division Dr.,I-5 S,Tacoma,Pierce,WA,98433,US,US/Pacific,KGRF,2019-09-09 02:58:00,60.0,60.0,100.0,29.53,10.0,SSE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3529727,Source1,2,2017-01-06 16:01:23,2017-01-06 22:01:23,34.26225,-118.43997,34.266009999999994,-118.45006,0.632,Ramp to CA-118/Exit 156 - Accident., Daventry St,Pacoima,Los Angeles,CA,91331-3518,US,US/Pacific,KWHP,2017-01-06 15:47:00,60.8,,39.0,30.07,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-690069,Source2,2,2022-03-03 09:00:50,2022-03-03 10:01:00,39.848862,-104.985664,,,0.0,Right hand shoulder blocked due to crash on I-25 Southbound at Exit 219 84th Ave.,I-25,Denver,Adams,CO,80221,US,US/Mountain,KBJC,2022-03-03 08:45:00,55.0,55.0,26.0,24.47,75.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4742823,Source1,2,2022-10-15 15:37:49.000000000,2022-10-15 17:11:28.000000000,40.78125,-73.598775,40.78125,-73.582823,0.835,Incident on I-495 near I-495 Drive with caution.,Long Island Expy E,Old Westbury,Nassau,NY,11568,US,US/Eastern,KFRG,2022-10-15 15:53:00,67.0,67.0,42.0,29.88,10.0,SSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-25127,Source2,3,2016-10-17 19:55:08,2016-10-17 20:24:20,37.955921,-121.744896,,,0.01,Right hand shoulder blocked due to accident on CA-4 Eastbound at Exit 33 Lone Tree Way.,CA-4 E,Brentwood,Contra Costa,CA,94513,US,US/Pacific,KLVK,2016-10-17 19:53:00,59.0,,72.0,30.05,10.0,WSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1030303,Source2,3,2021-05-26 11:34:30,2021-05-26 14:22:17,30.1294,-95.229248,,,0.0,Lane blocked due to accident on I-69 Northbound at FM-2759.,I-69 S,New Caney,Montgomery,TX,77357,US,US/Central,KIAH,2021-05-26 11:53:00,86.0,86.0,61.0,30.04,10.0,S,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1686338,Source2,3,2019-12-31 17:25:44,2019-12-31 18:44:29,37.991882,-122.30793,,,0.0,Lane blocked due to accident on I-80 Eastbound at Exit 20 Fitzgerald Dr.,I-80 E,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2019-12-31 17:53:00,52.0,52.0,74.0,30.06,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3852067,Source1,2,2022-03-10 12:42:00,2022-03-10 18:55:00,37.595986,-122.058843,37.660485,-122.103894,5.093,Slow traffic on Nimitz Fwy N - I-880 N from Alvarado Blvd/Fremont Blvd (I-880) to A St (I-880) due to accident.,I-880 N,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2022-03-10 12:54:00,67.0,67.0,16.0,30.07,10.0,N,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-548556,Source2,1,2022-08-02 06:55:38,2022-08-02 07:55:55,41.815788,-88.204971,,,0.0,Crash on IL-59 near Duke Pkwy.,3S626 State Route 59,Naperville,DuPage,IL,60563,US,US/Central,KDPA,2022-08-02 06:52:00,65.0,65.0,93.0,29.17,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3739716,Source1,2,2022-04-05 14:06:00,2022-04-05 15:27:09,33.949176,-118.278395,33.948528,-118.278392,0.045,Incident on S BROADWAY near HOUSE 9617 Drive with caution., S Broadway,Los Angeles,Los Angeles,CA,90003-4015,US,US/Pacific,KHHR,2022-04-05 13:53:00,74.0,74.0,52.0,29.81,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3771478,Source1,2,2022-11-12 23:29:31,2022-11-13 01:21:22,40.700071,-74.15482800000002,40.70336500000001,-74.153012,0.247,NJ Turnpike Auth.: Crash on New Jersey Turnpike Outer Roadway northbound North of Interchange 14 - I-78/US 1&amp;9 (Newark) 1 Left lane of 3 lanes blocked,New Jersey Tpke N,Newark,Essex,NJ,07114,US,US/Eastern,KEWR,2022-11-12 23:51:00,62.0,62.0,70.0,29.73,10.0,WNW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6891308,Source1,2,2020-12-31 22:59:34,2021-01-01 00:16:57,41.726756,-72.765065,41.728839,-72.755865,0.496,Slow traffic on I-84 E - US-6 E from exit [32] to New Britain Ave (CT-71) exit [40] due to accident., Woodruff Rd,Farmington,Hartford,CT,06032-2033,US,US/Eastern,KHFD,2020-12-31 22:53:00,37.0,32.0,54.0,30.36,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6387195,Source1,2,2021-01-16 23:34:59,2021-01-17 01:19:59,42.423043,-122.831337,42.422865,-122.81326,0.922,Incident on OR-140 EB near MP 1 Drive with caution.,Lake of the Woods Hwy,White City,Jackson,OR,97503,US,US/Pacific,KMFR,2021-01-16 23:29:00,38.0,38.0,93.0,28.99,2.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6620187,Source1,2,2020-12-21 23:21:00,2020-12-22 01:03:50,40.361388,-78.419538,40.364153,-78.423142,0.269,Incident on PA-36 WB near SHOENFELT ST Drive with caution., Woodbury Pike,East Freedom,Blair,PA,16637-8038,US,US/Eastern,KAOO,2020-12-21 22:53:00,36.0,28.0,86.0,28.09,10.0,SW,12.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1190398,Source2,2,2021-01-18 07:22:41,2021-01-18 09:07:07,45.07975,-123.43338,,,0.0,Accident on OR-18 near Harmony Rd.,SW Harmony Rd,Sheridan,Yamhill,OR,97378,US,US/Pacific,KMMV,2021-01-18 07:17:00,32.0,32.0,92.0,30.3,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1913344,Source2,2,2019-09-15 06:16:03,2019-09-15 08:30:46,33.545818,-112.134308,,,0.0,Accident on 35th Ave at Orangewood Ave.,W Orangewood Ave,Phoenix,Maricopa,AZ,85051-6458,US,US/Mountain,KDVT,2019-09-15 05:53:00,76.0,76.0,58.0,28.3,10.0,E,6.0,0.0,Mostly Cloudy,False,False,True,False,False,True,False,False,False,False,False,True,False,Day,Day,Day,Day
A-81750,Source2,2,2016-10-05 12:28:35,2016-10-05 13:04:00,33.91449,-117.882683,,,0.0,HOV lane blocked and slow traffic due to accident on CA-57 Southbound at Exit 9 CA-90 Imperial Hwy.,CA-57 S,Brea,Orange,CA,92821,US,US/Pacific,KFUL,2016-10-05 12:53:00,75.0,,44.0,29.91,10.0,South,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1411346,Source2,3,2020-08-04 04:25:09,2020-08-04 05:39:59,32.774864,-96.786819,,,0.0,One lane blocked and left hand shoulder blocked due to accident on I-30 Eastbound at Ervay St.,I-30 E,Dallas,Dallas,TX,75215,US,US/Central,KDAL,2020-08-04 04:53:00,77.0,77.0,56.0,29.5,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-83954,Source2,2,2016-10-14 13:03:14,2016-10-14 13:47:57,34.023918,-118.173958,,,0.01,Accident on Eastern Ave near CA-72 Whittier Blvd.,Whittier Blvd,Los Angeles,Los Angeles,CA,90022-1530,US,US/Pacific,KCQT,2016-10-14 12:47:00,72.0,,61.0,29.99,4.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-970087,Source2,2,2021-07-13 08:47:44,2021-07-13 09:17:24,29.63756,-95.327766,,,0.0,Accident on Selinsky Rd at Sesame St.,Selinsky Rd,Houston,Harris,TX,77048-1919,US,US/Central,KHOU,2021-07-13 08:53:00,85.0,85.0,74.0,30.09,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1177708,Source2,2,2021-01-27 06:54:05,2021-01-27 09:08:31,35.22419,-80.86377,,,0.0,Accident on Clarkson St at I-277.,S Clarkson St,Charlotte,Mecklenburg,NC,28208-5318,US,US/Eastern,KCLT,2021-01-27 06:52:00,48.0,48.0,96.0,29.21,6.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2612467,Source2,2,2018-09-27 07:35:52,2018-09-27 08:05:38,38.101711,-121.178261,,,0.0,Accident on CA-88 at Harney Ln.,E Harney Ln,Lodi,San Joaquin,CA,95240-9475,US,US/Pacific,KSCK,2018-09-27 07:55:00,61.0,,72.0,29.93,10.0,Calm,,,Clear,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7550535,Source1,2,2018-08-20 15:13:44,2018-08-20 19:13:44,45.69118,-120.431516,45.68831,-120.49129,2.892,At Quinton Canyon Rd/Exit 123 - Accident.,I-84 E,Arlington,Gilliam,OR,97812,US,US/Pacific,KHRI,2018-08-20 14:53:00,84.9,,27.0,29.91,1.8,Variable,6.9,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4137935,Source1,2,2022-12-26 19:49:41,2022-12-26 23:52:04,40.594787,-86.971674,40.676608,-87.052774,7.074,Incident on I-65 NB near S 500 Road closed. Take alternate route.,I-65,West Lafayette,White,IN,47906,US,US/Eastern,KLAF,2022-12-26 19:49:00,21.0,14.0,93.0,29.57,4.0,N,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5828868,Source1,2,2021-06-21 13:11:23,2021-06-21 14:26:23,32.706758,-97.245133,32.709649,-97.244207,0.207,Incident on PRESTON RD near BERRY TRL Drive with caution., Preston Dr,Fort Worth,Tarrant,TX,76119-2202,US,US/Central,KFWS,2021-06-21 12:54:00,91.0,91.0,55.0,29.13,7.0,WSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-967837,Source2,3,2021-07-19 15:09:06,2021-07-19 16:23:23,28.181976,-81.744141,,,0.0,Two lanes blocked due to accident on I-4 Eastbound at Exit 48 CR-557.,I-4 E,Polk City,Polk,FL,33868,US,US/Eastern,KGIF,2021-07-19 15:01:00,84.0,84.0,69.0,29.93,10.0,ESE,8.0,0.0,Thunder,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1183216,Source2,3,2021-01-23 20:28:36,2021-01-23 21:44:40,32.791039000000005,-96.753426,,,0.0,Two lanes blocked and right hand shoulder blocked due to accident on I-30 Eastbound at Barry Ave.,I-30 W,Dallas,Dallas,TX,75223,US,US/Central,KDAL,2021-01-23 20:38:00,53.0,53.0,93.0,29.47,2.0,ESE,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1808895,Source2,3,2019-11-08 09:56:07,2019-11-08 11:27:00,34.393005,-118.571175,,,0.0,#1 lane blocked due to accident on I-5 Southbound near Exit 168 Mcbean Pkwy.,Golden State Fwy S,Valencia,Los Angeles,CA,91355,US,US/Pacific,K3A6,2019-11-08 09:51:00,79.0,79.0,20.0,29.26,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-307935,Source2,2,2016-12-23 20:51:21,2016-12-23 21:36:09,47.718395,-117.40274,,,0.0,Accident on Lyons Ave at Addison St.,N Addison St,Spokane,Spokane,WA,99208-5302,US,US/Pacific,KSFF,2016-12-23 20:53:00,33.1,,96.0,29.68,1.0,Calm,,0.04,Light Snow,False,False,True,False,False,False,False,False,True,True,False,False,False,Night,Night,Night,Night
A-2345045,Source2,3,2019-01-18 19:22:24,2019-01-18 19:51:43,36.834087,-76.13780200000002,,,0.0,One lane blocked due to accident on I-264 Eastbound at Exits 17A 17B VA-410 Independence Blvd.,VA Beach Norfolk Expy W,Virginia Beach,Virginia Beach,VA,23462,US,US/Eastern,KORF,2019-01-18 19:51:00,45.0,43.5,90.0,30.15,10.0,NE,3.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-434721,Source2,2,2017-05-02 17:06:08,2017-05-02 17:35:56,29.587128000000003,-98.377556,,,0.01,Accident on Judson Rd at Stahl Rd.,Judson Rd,San Antonio,Bexar,TX,78247,US,US/Central,KSAT,2017-05-02 16:51:00,88.0,,32.0,29.81,10.0,SE,20.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-817961,Source2,2,2021-11-16 08:03:19,2021-11-16 08:32:55,36.085911,-86.700035,,,0.0,Accident on I-24 Westbound at Exit 56 TN-255 Harding Pl.,Harding Pl,Nashville,Davidson,TN,37211,US,US/Central,KBNA,2021-11-16 07:53:00,53.0,53.0,74.0,29.48,10.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
